statement,label
"333 is in the set [43, 65, 259, 402, 538]",0
"419 is in the set [308, 309, 320, 419, 872]",1
"84 is in the set [226, 341, 415, 624, 943]",0
"221 is in the set [221, 442, 639, 824, 937]",1
"933 is in the set [230, 450, 774, 829, 870]",0
"815 is in the set [315, 681, 755, 815, 827]",1
"897 is in the set [176, 503, 731, 796, 921]",0
"522 is in the set [274, 306, 522, 627, 978]",1
"958 is in the set [28, 116, 138, 396, 418]",0
"534 is in the set [385, 534, 722, 817, 976]",1
"382 is in the set [442, 488, 576, 677, 860]",0
"616 is in the set [193, 490, 512, 616, 634]",1
"92 is in the set [211, 413, 509, 755, 914]",0
"802 is in the set [181, 368, 426, 800, 802]",1
"866 is in the set [218, 506, 724, 891, 947]",0
"266 is in the set [266, 311, 432, 521, 961]",1
"52 is in the set [245, 491, 646, 689, 986]",0
"118 is in the set [118, 489, 511, 576, 685]",1
"315 is in the set [22, 223, 849, 948, 979]",0
"872 is in the set [48, 377, 583, 872, 948]",1
"713 is in the set [221, 606, 868, 922, 937]",0
"182 is in the set [70, 182, 551, 691, 744]",1
"14 is in the set [102, 345, 392, 642, 898]",0
"564 is in the set [555, 564, 756, 766, 770]",1
"645 is in the set [0, 160, 288, 924, 958]",0
"685 is in the set [341, 349, 685, 856, 911]",1
"837 is in the set [140, 266, 492, 710, 743]",0
"120 is in the set [35, 75, 120, 492, 855]",1
"219 is in the set [91, 152, 608, 647, 747]",0
"882 is in the set [187, 459, 546, 818, 882]",1
"101 is in the set [399, 442, 477, 693, 916]",0
"16 is in the set [16, 72, 573, 943, 968]",1
"396 is in the set [175, 232, 355, 384, 578]",0
"987 is in the set [297, 344, 805, 987, 999]",1
"837 is in the set [36, 410, 586, 674, 892]",0
"823 is in the set [101, 229, 450, 732, 823]",1
"908 is in the set [26, 493, 744, 777, 812]",0
"133 is in the set [133, 193, 697, 838, 889]",1
"979 is in the set [70, 127, 261, 561, 917]",0
"405 is in the set [33, 221, 405, 523, 531]",1
"83 is in the set [336, 717, 777, 874, 984]",0
"348 is in the set [25, 191, 348, 395, 833]",1
"421 is in the set [254, 339, 465, 528, 833]",0
"918 is in the set [184, 649, 871, 918, 933]",1
"960 is in the set [245, 491, 510, 523, 577]",0
"790 is in the set [70, 224, 790, 813, 911]",1
"608 is in the set [397, 576, 673, 715, 896]",0
"695 is in the set [113, 140, 303, 577, 695]",1
"590 is in the set [325, 370, 430, 797, 936]",0
"351 is in the set [265, 351, 377, 494, 644]",1
"484 is in the set [335, 345, 456, 699, 712]",0
"482 is in the set [230, 298, 482, 605, 848]",1
"429 is in the set [230, 814, 820, 873, 967]",0
"954 is in the set [319, 368, 691, 879, 954]",1
"545 is in the set [126, 221, 313, 695, 914]",0
"630 is in the set [342, 343, 476, 630, 760]",1
"810 is in the set [150, 337, 499, 967, 993]",0
"436 is in the set [208, 355, 375, 436, 745]",1
"441 is in the set [96, 156, 628, 793, 843]",0
"177 is in the set [177, 186, 311, 870, 885]",1
"661 is in the set [77, 471, 639, 790, 943]",0
"548 is in the set [3, 265, 548, 549, 804]",1
"52 is in the set [163, 261, 346, 947, 950]",0
"149 is in the set [112, 149, 289, 709, 955]",1
"930 is in the set [196, 470, 785, 900, 981]",0
"300 is in the set [94, 286, 300, 335, 404]",1
"491 is in the set [175, 186, 590, 680, 948]",0
"301 is in the set [47, 301, 447, 658, 784]",1
"10 is in the set [240, 267, 352, 486, 750]",0
"601 is in the set [50, 355, 439, 601, 926]",1
"218 is in the set [297, 422, 767, 782, 935]",0
"273 is in the set [70, 273, 453, 875, 982]",1
"571 is in the set [728, 768, 871, 901, 981]",0
"793 is in the set [97, 251, 489, 575, 793]",1
"892 is in the set [7, 326, 675, 711, 853]",0
"620 is in the set [27, 237, 535, 576, 620]",1
"888 is in the set [94, 138, 175, 489, 919]",0
"305 is in the set [114, 305, 309, 331, 421]",1
"112 is in the set [26, 55, 279, 448, 759]",0
"375 is in the set [375, 395, 440, 929, 999]",1
"18 is in the set [135, 379, 414, 771, 997]",0
"423 is in the set [176, 423, 710, 815, 912]",1
"700 is in the set [49, 257, 399, 419, 473]",0
"463 is in the set [57, 429, 463, 535, 696]",1
"347 is in the set [101, 238, 673, 741, 997]",0
"135 is in the set [60, 135, 585, 695, 782]",1
"303 is in the set [273, 486, 517, 741, 786]",0
"533 is in the set [193, 264, 533, 800, 854]",1
"606 is in the set [81, 160, 542, 708, 962]",0
"888 is in the set [319, 361, 576, 888, 902]",1
"188 is in the set [209, 222, 639, 745, 986]",0
"305 is in the set [305, 323, 402, 458, 848]",1
"58 is in the set [1, 44, 196, 540, 984]",0
"96 is in the set [96, 152, 505, 761, 907]",1
"888 is in the set [259, 290, 478, 499, 664]",0
"546 is in the set [284, 546, 653, 736, 966]",1
"153 is in the set [311, 326, 576, 694, 999]",0
"157 is in the set [44, 157, 191, 457, 675]",1
"999 is in the set [145, 239, 263, 497, 678]",0
"664 is in the set [4, 499, 617, 664, 830]",1
"761 is in the set [196, 324, 383, 535, 918]",0
"928 is in the set [259, 392, 586, 906, 928]",1
"656 is in the set [96, 358, 550, 697, 922]",0
"232 is in the set [54, 232, 871, 905, 989]",1
"188 is in the set [20, 142, 231, 635, 797]",0
"845 is in the set [472, 767, 845, 880, 908]",1
"939 is in the set [81, 393, 404, 560, 745]",0
"745 is in the set [120, 259, 347, 745, 927]",1
"302 is in the set [202, 450, 495, 631, 793]",0
"338 is in the set [241, 338, 571, 699, 972]",1
"293 is in the set [56, 214, 358, 377, 537]",0
"680 is in the set [14, 292, 677, 680, 741]",1
"316 is in the set [190, 287, 292, 696, 749]",0
"103 is in the set [36, 103, 403, 522, 919]",1
"117 is in the set [159, 302, 361, 703, 713]",0
"466 is in the set [139, 466, 895, 964, 976]",1
"514 is in the set [76, 171, 259, 476, 663]",0
"368 is in the set [0, 368, 586, 615, 997]",1
"108 is in the set [107, 247, 332, 774, 886]",0
"821 is in the set [78, 220, 420, 821, 847]",1
"992 is in the set [36, 59, 108, 345, 589]",0
"629 is in the set [148, 629, 847, 859, 881]",1
"173 is in the set [237, 361, 607, 703, 834]",0
"142 is in the set [120, 142, 175, 403, 627]",1
"874 is in the set [101, 163, 294, 570, 609]",0
"544 is in the set [101, 181, 474, 544, 658]",1
"427 is in the set [98, 285, 631, 947, 995]",0
"715 is in the set [68, 219, 556, 635, 715]",1
"584 is in the set [360, 494, 713, 853, 984]",0
"975 is in the set [196, 332, 525, 962, 975]",1
"593 is in the set [105, 221, 409, 885, 990]",0
"284 is in the set [135, 284, 686, 869, 944]",1
"956 is in the set [436, 565, 601, 656, 837]",0
"651 is in the set [82, 168, 651, 762, 868]",1
"243 is in the set [528, 607, 771, 867, 944]",0
"328 is in the set [91, 328, 728, 774, 980]",1
"396 is in the set [37, 402, 687, 799, 943]",0
"366 is in the set [253, 366, 494, 715, 798]",1
"976 is in the set [184, 420, 465, 497, 560]",0
"647 is in the set [93, 287, 647, 812, 964]",1
"744 is in the set [160, 236, 825, 872, 951]",0
"74 is in the set [74, 223, 690, 959, 984]",1
"644 is in the set [79, 110, 449, 466, 780]",0
"267 is in the set [267, 425, 480, 669, 945]",1
"763 is in the set [321, 752, 814, 830, 839]",0
"984 is in the set [73, 509, 708, 712, 984]",1
"891 is in the set [86, 235, 581, 733, 922]",0
"192 is in the set [170, 192, 279, 434, 480]",1
"928 is in the set [209, 544, 564, 571, 609]",0
"68 is in the set [68, 280, 378, 437, 890]",1
"556 is in the set [252, 471, 540, 717, 889]",0
"277 is in the set [277, 519, 612, 899, 982]",1
"214 is in the set [132, 316, 483, 493, 986]",0
"193 is in the set [177, 193, 274, 690, 914]",1
"847 is in the set [280, 313, 540, 837, 922]",0
"390 is in the set [91, 390, 418, 435, 884]",1
"482 is in the set [279, 496, 538, 573, 790]",0
"908 is in the set [114, 489, 908, 942, 944]",1
"298 is in the set [558, 624, 730, 741, 864]",0
"3 is in the set [3, 224, 366, 775, 804]",1
"367 is in the set [27, 98, 279, 354, 927]",0
"622 is in the set [622, 636, 680, 743, 813]",1
"277 is in the set [259, 502, 538, 550, 814]",0
"881 is in the set [349, 641, 737, 881, 969]",1
"940 is in the set [93, 131, 600, 695, 860]",0
"216 is in the set [216, 623, 659, 718, 783]",1
"339 is in the set [301, 424, 533, 734, 832]",0
"671 is in the set [234, 321, 655, 671, 918]",1
"299 is in the set [205, 747, 777, 795, 929]",0
"81 is in the set [81, 167, 294, 484, 750]",1
"525 is in the set [47, 57, 588, 660, 909]",0
"510 is in the set [269, 510, 763, 862, 986]",1
"568 is in the set [124, 449, 450, 460, 585]",0
"843 is in the set [387, 391, 448, 824, 843]",1
"100 is in the set [587, 829, 926, 962, 968]",0
"579 is in the set [46, 371, 579, 948, 985]",1
"388 is in the set [197, 235, 269, 488, 637]",0
"17 is in the set [17, 91, 98, 659, 840]",1
"756 is in the set [307, 379, 624, 719, 967]",0
"707 is in the set [699, 707, 798, 813, 965]",1
"941 is in the set [156, 220, 569, 734, 749]",0
"717 is in the set [7, 206, 237, 392, 717]",1
"63 is in the set [212, 541, 568, 642, 649]",0
"555 is in the set [109, 134, 440, 483, 555]",1
"582 is in the set [37, 146, 232, 676, 991]",0
"927 is in the set [144, 202, 570, 888, 927]",1
"877 is in the set [79, 491, 604, 751, 763]",0
"549 is in the set [5, 531, 549, 656, 828]",1
"466 is in the set [81, 281, 617, 731, 814]",0
"521 is in the set [145, 445, 521, 729, 840]",1
"475 is in the set [42, 711, 753, 838, 947]",0
"651 is in the set [174, 223, 586, 651, 950]",1
"601 is in the set [145, 454, 635, 907, 995]",0
"773 is in the set [199, 325, 490, 660, 773]",1
"801 is in the set [63, 86, 602, 632, 852]",0
"474 is in the set [278, 474, 666, 968, 996]",1
"982 is in the set [51, 63, 114, 275, 471]",0
"604 is in the set [189, 328, 521, 604, 782]",1
"187 is in the set [141, 441, 665, 682, 722]",0
"173 is in the set [168, 173, 379, 526, 808]",1
"133 is in the set [83, 313, 355, 614, 704]",0
"815 is in the set [181, 449, 611, 752, 815]",1
"628 is in the set [135, 190, 709, 828, 859]",0
"53 is in the set [53, 87, 119, 455, 893]",1
"216 is in the set [342, 557, 736, 775, 940]",0
"706 is in the set [355, 473, 706, 837, 932]",1
"337 is in the set [345, 599, 610, 717, 776]",0
"573 is in the set [85, 573, 740, 797, 926]",1
"965 is in the set [212, 251, 642, 650, 979]",0
"222 is in the set [69, 155, 222, 858, 891]",1
"405 is in the set [90, 215, 320, 641, 897]",0
"657 is in the set [180, 211, 346, 437, 657]",1
"688 is in the set [228, 406, 586, 855, 938]",0
"303 is in the set [40, 239, 303, 771, 870]",1
"976 is in the set [10, 73, 212, 492, 785]",0
"604 is in the set [279, 350, 371, 604, 770]",1
"760 is in the set [343, 436, 536, 740, 788]",0
"692 is in the set [25, 272, 514, 692, 711]",1
"946 is in the set [181, 306, 612, 794, 857]",0
"447 is in the set [26, 447, 542, 699, 988]",1
"630 is in the set [196, 367, 408, 700, 820]",0
"488 is in the set [76, 334, 488, 581, 803]",1
"793 is in the set [573, 624, 638, 765, 993]",0
"258 is in the set [258, 406, 857, 931, 936]",1
"168 is in the set [11, 102, 141, 567, 783]",0
"168 is in the set [105, 110, 168, 330, 643]",1
"968 is in the set [242, 268, 838, 984, 987]",0
"474 is in the set [77, 367, 411, 474, 572]",1
"26 is in the set [279, 321, 460, 583, 745]",0
"372 is in the set [102, 372, 412, 527, 797]",1
"531 is in the set [143, 272, 324, 403, 673]",0
"530 is in the set [99, 439, 530, 548, 767]",1
"419 is in the set [195, 331, 365, 633, 862]",0
"904 is in the set [422, 512, 719, 805, 904]",1
"311 is in the set [2, 58, 374, 381, 848]",0
"735 is in the set [239, 514, 671, 735, 939]",1
"127 is in the set [239, 374, 768, 839, 863]",0
"171 is in the set [170, 171, 284, 313, 326]",1
"178 is in the set [311, 599, 843, 898, 936]",0
"743 is in the set [108, 482, 685, 743, 968]",1
"37 is in the set [47, 417, 633, 669, 895]",0
"611 is in the set [321, 466, 611, 668, 853]",1
"211 is in the set [157, 470, 522, 617, 898]",0
"830 is in the set [441, 762, 782, 812, 830]",1
"952 is in the set [19, 90, 174, 409, 885]",0
"529 is in the set [219, 265, 297, 529, 643]",1
"759 is in the set [56, 154, 217, 383, 997]",0
"524 is in the set [25, 63, 356, 524, 942]",1
"520 is in the set [180, 288, 439, 518, 608]",0
"40 is in the set [40, 47, 102, 427, 560]",1
"419 is in the set [3, 391, 528, 758, 969]",0
"135 is in the set [135, 473, 496, 505, 946]",1
"872 is in the set [2, 117, 270, 450, 540]",0
"897 is in the set [35, 74, 438, 897, 921]",1
"219 is in the set [107, 530, 655, 864, 911]",0
"625 is in the set [130, 531, 617, 625, 634]",1
"665 is in the set [6, 169, 258, 715, 976]",0
"122 is in the set [122, 158, 338, 788, 790]",1
"249 is in the set [121, 161, 477, 735, 874]",0
"511 is in the set [503, 511, 521, 841, 843]",1
"197 is in the set [20, 261, 734, 916, 931]",0
"240 is in the set [112, 240, 493, 616, 725]",1
"218 is in the set [262, 409, 464, 552, 855]",0
"768 is in the set [157, 175, 207, 307, 768]",1
"122 is in the set [299, 377, 392, 560, 682]",0
"584 is in the set [311, 500, 565, 584, 666]",1
"783 is in the set [11, 361, 521, 522, 845]",0
"446 is in the set [77, 381, 392, 446, 823]",1
"492 is in the set [149, 342, 619, 779, 997]",0
"770 is in the set [270, 636, 770, 814, 821]",1
"115 is in the set [325, 342, 423, 665, 897]",0
"417 is in the set [55, 284, 417, 606, 922]",1
"782 is in the set [113, 162, 265, 775, 783]",0
"362 is in the set [87, 362, 380, 396, 953]",1
"966 is in the set [50, 155, 327, 558, 666]",0
"855 is in the set [193, 202, 305, 482, 855]",1
"698 is in the set [137, 191, 340, 353, 655]",0
"808 is in the set [34, 799, 808, 872, 932]",1
"395 is in the set [56, 129, 219, 513, 697]",0
"60 is in the set [60, 195, 296, 573, 914]",1
"322 is in the set [144, 699, 769, 923, 976]",0
"909 is in the set [50, 71, 219, 909, 953]",1
"766 is in the set [128, 202, 396, 439, 731]",0
"208 is in the set [40, 208, 481, 896, 945]",1
"382 is in the set [134, 224, 771, 959, 965]",0
"219 is in the set [219, 912, 955, 987, 996]",1
"748 is in the set [174, 301, 357, 514, 719]",0
"521 is in the set [299, 456, 521, 581, 893]",1
"341 is in the set [121, 345, 419, 525, 587]",0
"459 is in the set [459, 485, 679, 850, 962]",1
"668 is in the set [171, 492, 493, 520, 873]",0
"26 is in the set [26, 43, 305, 504, 646]",1
"403 is in the set [617, 623, 694, 697, 741]",0
"909 is in the set [524, 702, 726, 909, 973]",1
"218 is in the set [41, 173, 461, 652, 996]",0
"20 is in the set [20, 24, 143, 439, 736]",1
"580 is in the set [14, 294, 388, 508, 740]",0
"14 is in the set [14, 220, 613, 650, 948]",1
"222 is in the set [70, 97, 181, 258, 817]",0
"279 is in the set [84, 279, 589, 696, 995]",1
"872 is in the set [584, 586, 833, 837, 999]",0
"829 is in the set [151, 275, 587, 829, 976]",1
"549 is in the set [46, 349, 413, 662, 749]",0
"755 is in the set [16, 336, 755, 838, 906]",1
"80 is in the set [21, 61, 211, 433, 912]",0
"531 is in the set [122, 409, 531, 856, 862]",1
"485 is in the set [51, 92, 385, 640, 753]",0
"340 is in the set [197, 260, 340, 827, 953]",1
"520 is in the set [257, 441, 751, 820, 969]",0
"397 is in the set [270, 325, 397, 577, 621]",1
"312 is in the set [258, 316, 457, 532, 575]",0
"715 is in the set [30, 159, 715, 747, 908]",1
"357 is in the set [75, 284, 699, 782, 939]",0
"381 is in the set [36, 381, 856, 942, 972]",1
"587 is in the set [34, 515, 571, 733, 789]",0
"574 is in the set [199, 574, 591, 712, 887]",1
"833 is in the set [34, 269, 496, 734, 883]",0
"788 is in the set [22, 113, 470, 727, 788]",1
"427 is in the set [360, 506, 629, 865, 988]",0
"353 is in the set [353, 642, 835, 861, 954]",1
"986 is in the set [160, 253, 509, 723, 752]",0
"42 is in the set [42, 84, 320, 514, 792]",1
"15 is in the set [7, 290, 564, 615, 738]",0
"344 is in the set [198, 209, 344, 663, 906]",1
"108 is in the set [424, 478, 536, 732, 743]",0
"595 is in the set [34, 230, 571, 595, 827]",1
"91 is in the set [229, 293, 415, 523, 866]",0
"639 is in the set [341, 559, 639, 843, 905]",1
"984 is in the set [54, 57, 191, 484, 935]",0
"367 is in the set [48, 367, 744, 805, 871]",1
"590 is in the set [218, 670, 902, 959, 969]",0
"576 is in the set [157, 253, 336, 576, 815]",1
"843 is in the set [263, 361, 452, 610, 831]",0
"41 is in the set [41, 157, 306, 543, 826]",1
"544 is in the set [100, 267, 354, 452, 570]",0
"502 is in the set [502, 722, 827, 900, 978]",1
"333 is in the set [34, 268, 324, 338, 441]",0
"607 is in the set [211, 304, 504, 607, 994]",1
"422 is in the set [60, 235, 385, 488, 529]",0
"323 is in the set [151, 323, 436, 459, 771]",1
"502 is in the set [190, 410, 468, 508, 793]",0
"462 is in the set [16, 183, 462, 553, 565]",1
"767 is in the set [180, 385, 668, 804, 986]",0
"935 is in the set [85, 488, 707, 742, 935]",1
"489 is in the set [40, 106, 316, 495, 533]",0
"269 is in the set [256, 269, 390, 572, 899]",1
"233 is in the set [97, 193, 246, 655, 714]",0
"215 is in the set [215, 237, 559, 629, 900]",1
"528 is in the set [126, 564, 752, 772, 964]",0
"183 is in the set [183, 285, 788, 834, 977]",1
"820 is in the set [136, 432, 499, 740, 819]",0
"386 is in the set [26, 320, 386, 414, 992]",1
"4 is in the set [16, 258, 322, 482, 947]",0
"986 is in the set [127, 409, 425, 462, 986]",1
"25 is in the set [111, 357, 540, 816, 925]",0
"285 is in the set [214, 285, 323, 593, 893]",1
"875 is in the set [159, 354, 507, 650, 688]",0
"930 is in the set [257, 293, 759, 776, 930]",1
"699 is in the set [35, 289, 602, 831, 874]",0
"913 is in the set [381, 516, 524, 565, 913]",1
"934 is in the set [101, 169, 613, 838, 998]",0
"790 is in the set [199, 464, 585, 790, 974]",1
"991 is in the set [61, 131, 268, 436, 590]",0
"909 is in the set [282, 312, 581, 909, 959]",1
"608 is in the set [258, 411, 563, 585, 715]",0
"833 is in the set [81, 178, 244, 383, 833]",1
"436 is in the set [13, 334, 456, 466, 550]",0
"991 is in the set [231, 663, 901, 991, 998]",1
"845 is in the set [37, 312, 520, 920, 925]",0
"808 is in the set [337, 635, 779, 808, 877]",1
"912 is in the set [93, 160, 171, 459, 701]",0
"416 is in the set [368, 416, 452, 691, 727]",1
"776 is in the set [214, 361, 838, 871, 980]",0
"110 is in the set [110, 624, 688, 764, 954]",1
"562 is in the set [281, 345, 707, 769, 970]",0
"537 is in the set [121, 222, 537, 715, 943]",1
"945 is in the set [200, 469, 532, 666, 915]",0
"521 is in the set [157, 231, 521, 695, 887]",1
"659 is in the set [221, 617, 637, 740, 955]",0
"817 is in the set [382, 658, 683, 700, 817]",1
"309 is in the set [290, 315, 454, 528, 562]",0
"753 is in the set [101, 704, 753, 764, 974]",1
"114 is in the set [227, 483, 590, 740, 811]",0
"758 is in the set [438, 758, 819, 980, 996]",1
"545 is in the set [467, 576, 618, 912, 999]",0
"542 is in the set [488, 536, 542, 905, 911]",1
"246 is in the set [53, 265, 299, 438, 600]",0
"771 is in the set [174, 443, 474, 510, 771]",1
"163 is in the set [139, 405, 497, 524, 528]",0
"849 is in the set [329, 375, 563, 566, 849]",1
"466 is in the set [69, 112, 363, 863, 956]",0
"686 is in the set [137, 179, 551, 686, 828]",1
"722 is in the set [38, 540, 550, 690, 840]",0
"422 is in the set [422, 668, 871, 878, 949]",1
"289 is in the set [265, 683, 776, 802, 851]",0
"685 is in the set [43, 117, 246, 685, 829]",1
"302 is in the set [52, 332, 400, 448, 867]",0
"684 is in the set [14, 72, 626, 684, 756]",1
"64 is in the set [183, 199, 377, 437, 795]",0
"269 is in the set [177, 269, 351, 382, 983]",1
"554 is in the set [16, 77, 494, 884, 989]",0
"380 is in the set [10, 248, 373, 380, 796]",1
"531 is in the set [27, 66, 157, 513, 649]",0
"284 is in the set [158, 260, 284, 662, 985]",1
"205 is in the set [82, 230, 396, 823, 861]",0
"917 is in the set [83, 268, 445, 917, 979]",1
"731 is in the set [143, 275, 600, 798, 999]",0
"237 is in the set [237, 332, 421, 708, 965]",1
"234 is in the set [221, 222, 753, 853, 963]",0
"156 is in the set [153, 156, 173, 541, 556]",1
"742 is in the set [464, 465, 525, 749, 792]",0
"445 is in the set [29, 58, 87, 445, 833]",1
"997 is in the set [19, 245, 590, 691, 973]",0
"986 is in the set [14, 605, 791, 925, 986]",1
"315 is in the set [14, 186, 408, 714, 814]",0
"293 is in the set [143, 227, 293, 660, 841]",1
"5 is in the set [177, 187, 322, 438, 947]",0
"46 is in the set [20, 46, 211, 288, 956]",1
"652 is in the set [43, 412, 593, 599, 601]",0
"314 is in the set [197, 314, 400, 403, 715]",1
"293 is in the set [98, 274, 306, 621, 751]",0
"903 is in the set [287, 573, 763, 857, 903]",1
"211 is in the set [231, 283, 687, 853, 876]",0
"317 is in the set [290, 317, 359, 886, 945]",1
"460 is in the set [129, 292, 528, 719, 875]",0
"643 is in the set [118, 178, 297, 425, 643]",1
"54 is in the set [156, 239, 627, 639, 730]",0
"457 is in the set [198, 457, 603, 846, 957]",1
"982 is in the set [78, 126, 595, 622, 681]",0
"681 is in the set [24, 51, 86, 618, 681]",1
"928 is in the set [102, 436, 463, 476, 480]",0
"598 is in the set [598, 795, 832, 930, 956]",1
"173 is in the set [31, 393, 540, 771, 954]",0
"407 is in the set [29, 127, 131, 407, 560]",1
"582 is in the set [364, 386, 396, 513, 813]",0
"949 is in the set [127, 421, 567, 743, 949]",1
"168 is in the set [47, 164, 615, 807, 896]",0
"715 is in the set [175, 715, 816, 901, 905]",1
"215 is in the set [27, 29, 35, 517, 530]",0
"426 is in the set [132, 426, 457, 548, 952]",1
"362 is in the set [546, 764, 777, 927, 946]",0
"652 is in the set [52, 338, 652, 728, 834]",1
"346 is in the set [13, 155, 512, 850, 876]",0
"538 is in the set [312, 359, 538, 836, 910]",1
"978 is in the set [346, 482, 487, 564, 582]",0
"113 is in the set [102, 113, 323, 531, 559]",1
"214 is in the set [77, 187, 548, 587, 989]",0
"281 is in the set [93, 94, 281, 400, 952]",1
"143 is in the set [229, 728, 787, 810, 871]",0
"809 is in the set [42, 259, 342, 764, 809]",1
"608 is in the set [553, 656, 825, 878, 922]",0
"29 is in the set [29, 123, 126, 331, 336]",1
"147 is in the set [157, 337, 620, 812, 858]",0
"15 is in the set [15, 40, 81, 234, 279]",1
"38 is in the set [771, 786, 916, 973, 978]",0
"301 is in the set [86, 283, 301, 507, 621]",1
"12 is in the set [245, 556, 613, 666, 805]",0
"370 is in the set [85, 370, 425, 750, 927]",1
"459 is in the set [477, 565, 720, 900, 912]",0
"500 is in the set [347, 494, 500, 659, 670]",1
"2 is in the set [61, 252, 425, 476, 838]",0
"97 is in the set [97, 159, 189, 594, 781]",1
"228 is in the set [108, 172, 287, 288, 688]",0
"750 is in the set [333, 517, 620, 656, 750]",1
"978 is in the set [179, 293, 299, 434, 722]",0
"86 is in the set [86, 319, 379, 540, 818]",1
"667 is in the set [0, 266, 330, 331, 867]",0
"66 is in the set [66, 169, 264, 335, 870]",1
"858 is in the set [32, 149, 474, 626, 778]",0
"727 is in the set [98, 269, 727, 753, 974]",1
"519 is in the set [293, 474, 510, 568, 612]",0
"160 is in the set [160, 199, 438, 564, 984]",1
"302 is in the set [222, 497, 547, 577, 901]",0
"928 is in the set [312, 489, 667, 778, 928]",1
"901 is in the set [136, 138, 289, 361, 923]",0
"322 is in the set [322, 821, 901, 976, 998]",1
"216 is in the set [125, 437, 454, 561, 729]",0
"331 is in the set [9, 215, 331, 355, 535]",1
"867 is in the set [358, 475, 506, 624, 857]",0
"107 is in the set [107, 281, 340, 763, 783]",1
"891 is in the set [186, 395, 504, 515, 886]",0
"625 is in the set [4, 577, 614, 625, 907]",1
"135 is in the set [496, 746, 817, 880, 974]",0
"485 is in the set [267, 479, 485, 658, 699]",1
"998 is in the set [179, 381, 433, 490, 704]",0
"36 is in the set [15, 36, 62, 317, 864]",1
"675 is in the set [99, 224, 477, 854, 930]",0
"636 is in the set [28, 37, 487, 530, 636]",1
"726 is in the set [125, 488, 526, 662, 924]",0
"102 is in the set [78, 102, 215, 691, 793]",1
"783 is in the set [695, 759, 802, 936, 977]",0
"962 is in the set [207, 579, 680, 949, 962]",1
"868 is in the set [345, 347, 411, 808, 999]",0
"214 is in the set [39, 169, 214, 227, 446]",1
"369 is in the set [25, 96, 103, 444, 990]",0
"616 is in the set [53, 273, 506, 616, 857]",1
"751 is in the set [123, 353, 420, 451, 672]",0
"31 is in the set [31, 782, 786, 913, 959]",1
"872 is in the set [30, 537, 606, 908, 989]",0
"110 is in the set [110, 269, 672, 771, 946]",1
"283 is in the set [40, 90, 482, 507, 621]",0
"134 is in the set [134, 175, 685, 828, 952]",1
"507 is in the set [450, 524, 544, 601, 985]",0
"856 is in the set [97, 213, 456, 856, 858]",1
"821 is in the set [9, 24, 754, 818, 933]",0
"404 is in the set [14, 369, 404, 604, 825]",1
"957 is in the set [469, 559, 799, 806, 871]",0
"190 is in the set [190, 205, 237, 276, 564]",1
"919 is in the set [108, 258, 568, 700, 920]",0
"730 is in the set [412, 429, 698, 730, 980]",1
"839 is in the set [148, 471, 513, 564, 809]",0
"948 is in the set [309, 598, 786, 899, 948]",1
"281 is in the set [139, 167, 271, 403, 810]",0
"369 is in the set [81, 237, 369, 716, 727]",1
"943 is in the set [69, 208, 276, 470, 797]",0
"276 is in the set [6, 164, 276, 348, 540]",1
"662 is in the set [318, 600, 673, 856, 975]",0
"399 is in the set [34, 399, 793, 914, 954]",1
"257 is in the set [40, 305, 509, 514, 827]",0
"559 is in the set [502, 517, 559, 666, 858]",1
"35 is in the set [710, 824, 829, 891, 989]",0
"580 is in the set [59, 393, 444, 580, 953]",1
"751 is in the set [200, 283, 447, 787, 843]",0
"940 is in the set [196, 365, 428, 738, 940]",1
"901 is in the set [30, 176, 417, 574, 795]",0
"427 is in the set [63, 234, 427, 668, 751]",1
"408 is in the set [76, 101, 109, 507, 873]",0
"648 is in the set [1, 266, 308, 648, 959]",1
"696 is in the set [296, 360, 393, 420, 923]",0
"280 is in the set [280, 497, 547, 825, 940]",1
"932 is in the set [482, 513, 682, 699, 997]",0
"48 is in the set [35, 48, 292, 845, 982]",1
"16 is in the set [343, 355, 447, 574, 603]",0
"206 is in the set [206, 536, 634, 708, 796]",1
"128 is in the set [436, 786, 877, 961, 979]",0
"124 is in the set [33, 124, 680, 838, 876]",1
"381 is in the set [117, 267, 406, 800, 881]",0
"26 is in the set [26, 176, 421, 707, 860]",1
"862 is in the set [14, 370, 707, 748, 766]",0
"314 is in the set [246, 283, 314, 608, 630]",1
"652 is in the set [140, 802, 819, 875, 962]",0
"878 is in the set [318, 384, 755, 780, 878]",1
"905 is in the set [239, 313, 376, 498, 525]",0
"315 is in the set [73, 199, 315, 571, 787]",1
"481 is in the set [88, 131, 192, 226, 674]",0
"515 is in the set [236, 325, 415, 515, 576]",1
"598 is in the set [250, 744, 861, 864, 938]",0
"22 is in the set [22, 219, 467, 767, 861]",1
"424 is in the set [41, 205, 864, 914, 982]",0
"508 is in the set [189, 289, 382, 508, 937]",1
"771 is in the set [131, 180, 208, 357, 755]",0
"479 is in the set [387, 479, 553, 576, 955]",1
"81 is in the set [3, 142, 325, 898, 964]",0
"238 is in the set [208, 238, 345, 396, 629]",1
"782 is in the set [3, 20, 261, 449, 608]",0
"102 is in the set [102, 408, 573, 663, 712]",1
"336 is in the set [637, 685, 733, 845, 895]",0
"546 is in the set [20, 389, 546, 670, 784]",1
"812 is in the set [124, 127, 532, 858, 874]",0
